id,fold,onborder
20190823080717_20190823081024_tile_3064,1,False
20190822145832_20190822150114_tile_9606,1,False
20190804133705_20190804133940_tile_5556,1,False
20190822085151_20190822085445_tile_557,1,False
20190822153558_20190822153835_tile_2533,1,False
20190823152527_20190823152847_tile_5819,1,False
20190804141038_20190804141312_tile_9051,1,False
20190823162315_20190823162606_tile_7879,1,False
20190822085151_20190822085445_tile_561,1,False
20190822155125_20190822155355_tile_7378,1,False
20190822150221_20190822150509_tile_8525,1,False
20190804133705_20190804133940_tile_5559,1,False
20190823094552_20190823094850_tile_10597,1,False
20190822161045_20190822161339_tile_2483,1,False
20190823094036_20190823094408_tile_10269,1,False
20190822081617_20190822081907_tile_9811,1,False
20190823155824_20190823160121_tile_4546,1,False
20190823144849_20190823145144_tile_3290,1,False
20190823071331_20190823071608_tile_839,1,False
20190823100116_20190823100432_tile_2357,1,False
20190823151153_20190823151440_tile_6047,1,False
20190822075657_20190822080002_tile_10700,1,False
20190822154658_20190822154950_tile_9384,1,False
20190822070610_20190822070846_tile_3735,1,False
20190823140636_20190823140937_tile_10421,1,False
20190823065505_20190823065800_tile_383,1,False
20190823080230_20190823080526_tile_1980,1,False
20190822155125_20190822155355_tile_7382,1,False
20190822161458_20190822161736_tile_8408,1,False
20190823125732_20190823130048_tile_1917,1,False
20190822150641_20190822150929_tile_9976,1,False
20190822083256_20190822083600_tile_10923,1,False
20190822074720_20190822075013_tile_10043,1,False
20190822075657_20190822080002_tile_10714,1,False
20190822094509_20190822094813_tile_159,1,False
20190823143102_20190823143400_tile_5991,1,False
20190822161837_20190822162134_tile_1605,1,False
20190823095600_20190823095931_tile_10989,1,False
20190822085638_20190822085935_tile_10648,1,False
20190823142603_20190823142913_tile_3571,1,False
20190822081617_20190822081907_tile_9812,1,False
20190823074026_20190823074323_tile_2204,1,False
20190823141628_20190823141922_tile_8727,1,False
20190804123018_20190804123239_tile_3016,1,False
20190822161837_20190822162134_tile_1591,1,False
20190822134835_20190822135131_tile_4495,1,False
20190804123547_20190804123823_tile_6150,1,False
20190823123151_20190823123459_tile_2311,1,False
20190823123151_20190823123459_tile_2310,1,False
20190822162621_20190822162906_tile_5650,1,False
20190804124148_20190804124417_tile_1314,1,False
20190804120805_20190804121023_tile_6202,1,False
20190822161458_20190822161736_tile_8420,1,False
20190822075219_20190822075510_tile_8131,1,False
20190823160819_20190823161113_tile_11031,1,False
20190822163021_20190822163304_tile_8463,1,False
20190822071501_20190822071737_tile_6727,1,False
20190822070610_20190822070846_tile_3722,1,False
20190823065505_20190823065800_tile_394,1,False
20190822093113_20190822093410_tile_511,1,False
20190822133333_20190822133635_tile_7753,1,False
20190823100628_20190823100943_tile_5446,1,False
20190822100953_20190822101249_tile_8848,1,False
20190822092149_20190822092450_tile_1699,1,False
20190822163425_20190822163708_tile_6298,1,False
20190822155125_20190822155355_tile_7373,1,False
20190823100628_20190823100943_tile_5434,1,False
20190822084703_20190822085003_tile_1365,1,False
20190823085011_20190823085317_tile_6951,1,False
20190822075219_20190822075510_tile_8133,1,False
20190823131744_20190823132104_tile_3516,1,False
20190823082145_20190823082444_tile_7808,1,False
20190822152811_20190822153054_tile_1,1,False
20190822102956_20190822103254_tile_4101,1,False
20190822080619_20190822080931_tile_225,1,False
20190822080151_20190822080440_tile_607,1,False
20190823082625_20190823082938_tile_449,1,False
20190822081617_20190822081907_tile_9825,1,False
20190823155824_20190823160121_tile_4537,1,False
20190804121908_20190804122131_tile_6678,1,False
20190823071743_20190823072036_tile_2627,1,False
20190823162315_20190823162606_tile_7868,1,False
20190804125251_20190804125541_tile_6884,1,False
20190823082625_20190823082938_tile_438,1,False
20190822163425_20190822163708_tile_6313,1,False
20190823083559_20190823083940_tile_5934,1,False
20190804132547_20190804132826_tile_10872,1,False
20190804143846_20190804144102_tile_5701,1,False
20190823142603_20190823142913_tile_3564,1,False
20190804130928_20190804131204_tile_5127,1,False
20190804115720_20190804115941_tile_9556,1,False
20190822153558_20190822153835_tile_2530,1,False
20190822074237_20190822074521_tile_4750,1,False
20190823094036_20190823094408_tile_10263,1,False
20190822073746_20190822074042_tile_5392,1,False
20190822070143_20190822070439_tile_7102,1,False
20190822143613_20190822143904_tile_4904,1,False
20190823084056_20190823084400_tile_3441,1,False
20190822073257_20190822073557_tile_2427,1,False
20190822074720_20190822075013_tile_10039,1,False
20190822082047_20190822082347_tile_4333,1,False
20190823073047_20190823073350_tile_7987,1,False
20190822133333_20190822133635_tile_7762,1,False
20190822142017_20190822142316_tile_9271,1,False
20190822134328_20190822134645_tile_7055,1,False
20190823100628_20190823100943_tile_5432,1,False
20190822150221_20190822150509_tile_8516,1,False
20190823085444_20190823085754_tile_949,1,False
20190823083119_20190823083425_tile_2088,1,False
20190822083256_20190822083600_tile_10924,1,False
20190823084056_20190823084400_tile_3450,1,False
20190822075657_20190822080002_tile_10708,1,False
20190804144353_20190804144627_tile_9935,1,False
20190822161837_20190822162134_tile_1589,1,False
20190822101929_20190822102224_tile_10380,1,False
20190822080619_20190822080931_tile_220,1,False
20190823131744_20190823132104_tile_3504,1,False
20190823073526_20190823073827_tile_7498,1,False
20190823071331_20190823071608_tile_831,1,False
20190822144046_20190822144338_tile_1475,1,False
20190822155902_20190822160145_tile_878,1,False
20190823094036_20190823094408_tile_10264,1,False
20190822152355_20190822152652_tile_3990,1,False
20190823151559_20190823151919_tile_5597,1,False
20190804113009_20190804113242_tile_4805,1,False
20190822141600_20190822141831_tile_8897,1,False
20190804135332_20190804135556_tile_7157,1,False
20190822075657_20190822080002_tile_10702,1,False
20190823100628_20190823100943_tile_5436,1,False
20190822070143_20190822070439_tile_7107,1,False
20190804132547_20190804132826_tile_10874,1,False
20190822101452_20190822101748_tile_4391,1,False
20190822161045_20190822161339_tile_2488,1,False
20190823085011_20190823085317_tile_6946,1,False
20190822161837_20190822162134_tile_1604,1,False
20190822070143_20190822070439_tile_7104,1,False
20190804120223_20190804120456_tile_55,1,False
20190804143846_20190804144102_tile_5709,1,False
20190804135332_20190804135556_tile_7173,1,False
20190823071743_20190823072036_tile_2633,1,False
20190822074237_20190822074521_tile_4754,1,False
20190823085444_20190823085754_tile_929,1,False
20190823070853_20190823071152_tile_2026,1,False
20190804120805_20190804121023_tile_6216,1,False
20190822134328_20190822134645_tile_7061,1,False
20190804124749_20190804125033_tile_3675,1,False
20190823091132_20190823091448_tile_7924,1,False
20190804120223_20190804120456_tile_57,1,False
20190822084703_20190822085003_tile_1370,1,False
20190822065241_20190822065541_tile_2563,1,False
20190804122434_20190804122704_tile_6463,1,False
20190822101929_20190822102224_tile_10366,1,False
20190823151153_20190823151440_tile_6039,1,False
20190804130928_20190804131204_tile_5124,1,False
20190823144405_20190823144711_tile_3346,1,False
20190804114647_20190804114904_tile_6264,1,False
20190804123018_20190804123239_tile_3009,1,False
20190823075755_20190823080053_tile_10771,1,False
20190804120223_20190804120456_tile_65,1,False
20190822161045_20190822161339_tile_2487,1,False
20190822155502_20190822155747_tile_4646,1,False
20190822135802_20190822140055_tile_1767,1,False
20190822080151_20190822080440_tile_606,1,False
20190822152811_20190822153054_tile_5,1,False
20190823142111_20190823142355_tile_3939,1,False
20190822161458_20190822161736_tile_8410,1,False
20190823090554_20190823090904_tile_5026,1,False
20190822090458_20190822090745_tile_6622,1,False
20190823084056_20190823084400_tile_3458,1,False
20190804121908_20190804122131_tile_6673,1,False
20190823073047_20190823073350_tile_7975,1,False
20190822080619_20190822080931_tile_226,1,False
20190822133830_20190822134118_tile_3774,1,False
20190822100953_20190822101249_tile_8847,1,False
20190823101748_20190823102106_tile_9442,1,False
20190822144546_20190822144829_tile_7602,1,False
20190823083559_20190823083940_tile_5931,1,False
20190823144405_20190823144711_tile_3340,1,False
20190823065021_20190823065333_tile_9165,1,False
20190822163021_20190822163304_tile_8464,1,False
20190822161458_20190822161736_tile_8419,1,False
20190823095600_20190823095931_tile_10973,1,False
20190804125251_20190804125541_tile_6880,1,False
20190823153025_20190823153316_tile_5077,1,False
20190804121908_20190804122131_tile_6677,1,False
20190804143846_20190804144102_tile_5711,1,False
20190822100114_20190822100413_tile_666,1,False
20190823080230_20190823080526_tile_1982,1,False
20190822164803_20190822165101_tile_4211,1,False
20190823152057_20190823152354_tile_1260,1,False
20190823065938_20190823070236_tile_2145,1,False
20190822071924_20190822072224_tile_8627,1,False
20190822094951_20190822095250_tile_2969,1,False
20190822082538_20190822082826_tile_4154,1,False
20190822163021_20190822163304_tile_8476,1,False
20190823153502_20190823153756_tile_3832,1,False
20190822145832_20190822150114_tile_9600,1,False
20190822163425_20190822163708_tile_6311,1,False
20190822093113_20190822093410_tile_507,1,False
20190804145216_20190804145445_tile_6523,1,False
20190823070415_20190823070716_tile_6352,1,False
20190823093548_20190823093858_tile_5488,1,False
20190804124749_20190804125033_tile_3670,1,False
20190823142111_20190823142355_tile_3949,1,False
20190822143613_20190822143904_tile_4909,1,False
20190822153931_20190822154218_tile_4594,1,False
20190822155502_20190822155747_tile_4643,1,False
20190823154802_20190823155103_tile_9759,1,False
20190822091156_20190822091502_tile_111,1,False
20190822151523_20190822151826_tile_2899,1,False
20190823135623_20190823135909_tile_1107,1,False
20190804141038_20190804141312_tile_9052,1,False
20190822073746_20190822074042_tile_5391,1,False
20190823130239_20190823130540_tile_3613,1,False
20190804140510_20190804140727_tile_4705,1,False
20190822153149_20190822153444_tile_1050,1,False
20190804125251_20190804125541_tile_6875,1,False
20190822100114_20190822100413_tile_677,1,False
20190822134835_20190822135131_tile_4480,1,False
20190823124221_20190823124528_tile_9881,1,False
20190822160641_20190822160923_tile_4059,1,False
20190823082625_20190823082938_tile_445,1,False
20190804141038_20190804141312_tile_9061,1,False
20190823153025_20190823153316_tile_5083,1,False
20190823135623_20190823135909_tile_1109,1,False
20190823144849_20190823145144_tile_3282,1,False
20190823101748_20190823102106_tile_9443,1,False
20190823135623_20190823135909_tile_1102,1,False
20190823144849_20190823145144_tile_3294,1,False
20190823144405_20190823144711_tile_3335,1,False
20190804124148_20190804124417_tile_1317,1,False
20190822094025_20190822094322_tile_5871,1,False
20190822154658_20190822154950_tile_9380,1,False
20190804132031_20190804132301_tile_9502,1,False
20190823074026_20190823074323_tile_2213,1,False
20190823123151_20190823123459_tile_2313,1,False
20190822093113_20190822093410_tile_500,1,False
20190822141600_20190822141831_tile_8894,1,False
20190823123151_20190823123459_tile_2302,1,False
20190804132547_20190804132826_tile_10875,1,False
20190823144002_20190823144238_tile_10082,1,False
20190823082625_20190823082938_tile_455,1,False
20190822163021_20190822163304_tile_8468,1,False
20190822160239_20190822160529_tile_3884,1,False
20190822163834_20190822164115_tile_7705,1,False
20190822092149_20190822092450_tile_1711,1,False
20190822071025_20190822071321_tile_729,1,False
20190823090554_20190823090904_tile_5023,1,False
20190822163021_20190822163304_tile_8462,1,False
20190823153025_20190823153316_tile_5084,1,False
20190822094025_20190822094322_tile_5876,1,False
20190822153558_20190822153835_tile_2535,1,False
20190822151108_20190822151351_tile_8089,1,False
20190823141123_20190823141407_tile_3131,1,False
20190823075755_20190823080053_tile_10766,1,False
20190822091719_20190822092011_tile_9707,1,False
20190823124735_20190823125042_tile_2256,1,False
20190823094036_20190823094408_tile_10252,1,False
20190823095600_20190823095931_tile_10986,1,False
20190822153931_20190822154218_tile_4592,1,False
20190822133333_20190822133635_tile_7766,1,False
20190823124221_20190823124528_tile_9875,1,False
20190823101134_20190823101448_tile_2844,1,False
20190822094025_20190822094322_tile_5861,1,False
20190823133754_20190823134101_tile_272,1,False
20190804130928_20190804131204_tile_5133,1,False
20190822163021_20190822163304_tile_8470,1,False
20190822141103_20190822141406_tile_4960,1,False
20190804140510_20190804140727_tile_4706,1,False
20190823075755_20190823080053_tile_10764,1,False
20190822091719_20190822092011_tile_9703,1,False
20190823144405_20190823144711_tile_3338,1,False
20190822155902_20190822160145_tile_886,1,False
20190804145216_20190804145445_tile_6508,1,False
20190823131240_20190823131533_tile_7551,1,False
20190822075657_20190822080002_tile_10704,1,False
20190804141608_20190804141830_tile_5333,1,False
20190822074237_20190822074521_tile_4743,1,False
20190823072207_20190823072458_tile_5755,1,False
20190823153502_20190823153756_tile_3841,1,False
20190823085011_20190823085317_tile_6937,1,False
20190823142111_20190823142355_tile_3938,1,False
20190822090458_20190822090745_tile_6613,1,False
20190822080619_20190822080931_tile_219,1,False
20190822080151_20190822080440_tile_609,1,False
20190823082625_20190823082938_tile_437,1,False
20190822150641_20190822150929_tile_9989,1,False
20190823162315_20190823162606_tile_7877,1,False
20190822154325_20190822154559_tile_9330,1,False
20190823153025_20190823153316_tile_5085,1,False
20190822082047_20190822082347_tile_4328,1,False
20190822070143_20190822070439_tile_7111,1,False
20190823123717_20190823124038_tile_2678,1,False
20190822092635_20190822092926_tile_8354,1,False
20190822145028_20190822145325_tile_9220,1,False
20190822141103_20190822141406_tile_4959,1,False
20190804142736_20190804142950_tile_1156,1,False
20190823100628_20190823100943_tile_5445,1,False
20190822102956_20190822103254_tile_4102,1,False
20190823071331_20190823071608_tile_830,1,False
20190804133131_20190804133356_tile_771,1,False
20190822162246_20190822162529_tile_7647,1,False
20190822153931_20190822154218_tile_4604,1,False
20190822091719_20190822092011_tile_9706,1,False
20190823123151_20190823123459_tile_2304,1,False
20190822154658_20190822154950_tile_9389,1,False
20190822145832_20190822150114_tile_9599,1,False
20190823123151_20190823123459_tile_2306,1,False
20190822154325_20190822154559_tile_9326,1,False
20190822084703_20190822085003_tile_1379,1,False
20190804142736_20190804142950_tile_1158,1,False
20190822142505_20190822142747_tile_6831,1,False
20190822153931_20190822154218_tile_4590,1,False
20190822082047_20190822082347_tile_4325,1,False
20190823065938_20190823070236_tile_2142,1,False
20190823132244_20190823132535_tile_2804,1,False
20190823125732_20190823130048_tile_1924,1,False
20190822155502_20190822155747_tile_4654,1,False
20190822145832_20190822150114_tile_9611,1,False
20190823083559_20190823083940_tile_5941,1,False
20190822071501_20190822071737_tile_6719,1,False
20190804125251_20190804125541_tile_6879,1,False
20190823075755_20190823080053_tile_10756,1,False
20190823155824_20190823160121_tile_4550,1,False
20190822094025_20190822094322_tile_5872,1,False
20190823133754_20190823134101_tile_285,1,False
20190822102427_20190822102736_tile_6108,1,False
20190822080619_20190822080931_tile_233,1,False
20190822100953_20190822101249_tile_8851,1,False
20190822081617_20190822081907_tile_9818,1,False
20190804120805_20190804121023_tile_6207,1,False
20190823161806_20190823162129_tile_2731,1,False
20190823151559_20190823151919_tile_5603,1,False
20190822071924_20190822072224_tile_8633,1,False
20190804120805_20190804121023_tile_6215,1,False
20190822085151_20190822085445_tile_568,1,False
20190822092635_20190822092926_tile_8357,1,False
20190822150641_20190822150929_tile_9981,1,False
20190822143107_20190822143418_tile_1542,1,False
20190822073257_20190822073557_tile_2423,1,False
20190823075755_20190823080053_tile_10772,1,False
20190823065021_20190823065333_tile_9159,1,False
20190823144002_20190823144238_tile_10093,1,False
20190823085444_20190823085754_tile_935,1,False
20190823072207_20190823072458_tile_5758,1,False
20190822075219_20190822075510_tile_8144,1,False
20190822071924_20190822072224_tile_8635,1,False
20190822144046_20190822144338_tile_1479,1,False
20190804142149_20190804142420_tile_9119,1,False
20190804135937_20190804140208_tile_6566,1,False
20190822072817_20190822073109_tile_10148,1,False
20190804114132_20190804114404_tile_10817,1,False
20190822093552_20190822093843_tile_9647,1,False
20190804125251_20190804125541_tile_6877,1,False
20190823080230_20190823080526_tile_1984,1,False
20190823123151_20190823123459_tile_2305,1,False
20190822071501_20190822071737_tile_6723,1,False
20190823073047_20190823073350_tile_7985,1,False
20190823072627_20190823072925_tile_10486,1,False
20190823071743_20190823072036_tile_2621,1,False
20190822093113_20190822093410_tile_495,1,False
20190823101748_20190823102106_tile_9445,1,False
20190823101748_20190823102106_tile_9438,1,False
20190822154325_20190822154559_tile_9328,1,False
20190823092528_20190823092835_tile_1205,1,False
20190823082145_20190823082444_tile_7807,1,False
20190804125251_20190804125541_tile_6896,1,False
20190823152057_20190823152354_tile_1276,1,False
20190822155902_20190822160145_tile_882,1,False
20190822152355_20190822152652_tile_3989,1,False
20190822082538_20190822082826_tile_4159,1,False
20190822074720_20190822075013_tile_10034,1,False
20190823152527_20190823152847_tile_5805,1,False
20190823141123_20190823141407_tile_3123,1,False
20190822153931_20190822154218_tile_4593,1,False
20190823133754_20190823134101_tile_280,1,False
20190823082145_20190823082444_tile_7824,1,False
20190804113009_20190804113242_tile_4798,1,False
20190823081159_20190823081456_tile_5224,1,False
20190804120223_20190804120456_tile_60,1,False
20190822133333_20190822133635_tile_7767,1,False
20190822162246_20190822162529_tile_7649,1,False
20190822150641_20190822150929_tile_9971,1,False
20190822094025_20190822094322_tile_5868,1,False
20190823073526_20190823073827_tile_7499,1,False
20190823084056_20190823084400_tile_3446,1,False
20190822153558_20190822153835_tile_2538,1,False
20190822071025_20190822071321_tile_719,1,False
20190823095600_20190823095931_tile_10983,1,False
20190804124148_20190804124417_tile_1313,1,False
20190822150641_20190822150929_tile_9974,1,False
20190823082625_20190823082938_tile_456,1,False
20190822101929_20190822102224_tile_10371,1,False
20190823153025_20190823153316_tile_5072,1,False
20190822100953_20190822101249_tile_8846,1,False
20190822072817_20190822073109_tile_10142,1,False
20190823140636_20190823140937_tile_10430,1,False
20190822150641_20190822150929_tile_9987,1,False
20190823074455_20190823074758_tile_10206,1,False
20190822152355_20190822152652_tile_4000,1,False
20190822161458_20190822161736_tile_8413,1,False
20190822095638_20190822095937_tile_7433,1,False
20190822153931_20190822154218_tile_4595,1,False
20190823144405_20190823144711_tile_3336,1,False
20190823145732_20190823150016_tile_7327,1,False
20190822093552_20190822093843_tile_9654,1,False
20190823083559_20190823083940_tile_5927,1,False
20190822091156_20190822091502_tile_117,1,False
20190823093023_20190823093332_tile_8961,1,False
20190823133754_20190823134101_tile_288,1,False
20190822135802_20190822140055_tile_1760,1,False
20190822102427_20190822102736_tile_6100,1,False
20190823151559_20190823151919_tile_5595,1,False
20190823095600_20190823095931_tile_10975,1,False
20190804133131_20190804133356_tile_772,1,False
20190823100628_20190823100943_tile_5441,1,False
20190804133131_20190804133356_tile_776,1,False
20190822091719_20190822092011_tile_9700,1,False
20190822161045_20190822161339_tile_2486,1,False
20190804124749_20190804125033_tile_3676,1,False
20190822144546_20190822144829_tile_7595,1,False
20190804121908_20190804122131_tile_6675,1,False
20190822094509_20190822094813_tile_169,1,False
20190822101929_20190822102224_tile_10375,1,False
20190822101452_20190822101748_tile_4388,1,False
20190823131744_20190823132104_tile_3495,1,False
20190804121331_20190804121610_tile_1645,1,False
20190804114647_20190804114904_tile_6254,1,False
20190804120223_20190804120456_tile_64,1,False
20190804125251_20190804125541_tile_6876,1,False
20190823072627_20190823072925_tile_10477,1,False
20190823130736_20190823131054_tile_4270,1,False
20190822161045_20190822161339_tile_2482,1,False
20190823162315_20190823162606_tile_7862,1,False
20190823132244_20190823132535_tile_2799,1,False
20190822152811_20190822153054_tile_8,1,False
20190823083559_20190823083940_tile_5918,1,False
20190822065725_20190822065959_tile_7278,1,False
20190822081617_20190822081907_tile_9827,1,False
20190823142603_20190823142913_tile_3557,1,False
20190822163834_20190822164115_tile_7706,1,False
20190823084527_20190823084841_tile_10533,1,False
20190822083256_20190822083600_tile_10928,1,False
20190823091635_20190823091951_tile_8781,1,False
20190822163425_20190822163708_tile_6312,1,False
20190804114132_20190804114404_tile_10821,1,False
20190822085151_20190822085445_tile_560,1,False
20190823065021_20190823065333_tile_9171,1,False
20190823141628_20190823141922_tile_8730,1,False
20190822065241_20190822065541_tile_2566,1,False
20190823131744_20190823132104_tile_3513,1,False
20190822143107_20190822143418_tile_1537,1,False
20190823071331_20190823071608_tile_835,1,False
20190822075219_20190822075510_tile_8138,1,False
20190822070143_20190822070439_tile_7117,1,False
20190823133754_20190823134101_tile_290,1,False
20190804144353_20190804144627_tile_9921,1,False
20190823093023_20190823093332_tile_8954,1,False
20190822164304_20190822164613_tile_3401,1,False
20190823135139_20190823135448_tile_1425,1,False
20190822141600_20190822141831_tile_8900,1,False
20190822080151_20190822080440_tile_604,1,False
20190822083256_20190822083600_tile_10914,1,False
20190804113605_20190804113825_tile_9015,1,False
20190823071743_20190823072036_tile_2635,1,False
20190823071743_20190823072036_tile_2622,1,False
20190822154325_20190822154559_tile_9325,1,False
20190823090554_20190823090904_tile_5018,1,False
20190823134629_20190823134924_tile_8243,1,False
20190822092635_20190822092926_tile_8353,1,False
20190823100628_20190823100943_tile_5444,1,False
20190822100114_20190822100413_tile_665,1,False
20190804115720_20190804115941_tile_9550,1,False
20190822150221_20190822150509_tile_8526,1,False
20190804141608_20190804141830_tile_5328,1,False
20190823075755_20190823080053_tile_10755,1,False
20190823082145_20190823082444_tile_7814,1,False
20190823135623_20190823135909_tile_1110,1,False
20190804115211_20190804115445_tile_8033,1,False
20190804120223_20190804120456_tile_67,1,False
20190804135937_20190804140208_tile_6558,1,False
20190823065505_20190823065800_tile_392,1,False
20190823080717_20190823081024_tile_3060,1,False
20190823144849_20190823145144_tile_3293,1,False
20190822072817_20190822073109_tile_10137,1,False
20190823090045_20190823090358_tile_988,1,False
20190822085638_20190822085935_tile_10643,1,False
20190823074026_20190823074323_tile_2194,1,False
20190823151153_20190823151440_tile_6054,1,False
20190823094036_20190823094408_tile_10265,1,False
20190822090458_20190822090745_tile_6610,1,False
20190822065241_20190822065541_tile_2571,1,False
20190822150221_20190822150509_tile_8522,1,False
20190823081159_20190823081456_tile_5223,1,False
20190822085151_20190822085445_tile_547,1,False
20190804142149_20190804142420_tile_9116,1,False
20190822163021_20190822163304_tile_8474,1,False
20190822141103_20190822141406_tile_4971,1,False
20190823101134_20190823101448_tile_2847,1,False
20190822150221_20190822150509_tile_8518,1,False
20190804124749_20190804125033_tile_3664,1,False
20190823065938_20190823070236_tile_2153,1,False
20190823141628_20190823141922_tile_8732,1,False
20190823140636_20190823140937_tile_10420,1,False
20190823082625_20190823082938_tile_452,1,False
20190823090045_20190823090358_tile_987,1,False
20190823074026_20190823074323_tile_2202,1,False
20190822065241_20190822065541_tile_2582,1,False
20190822142505_20190822142747_tile_6834,1,False
20190804123018_20190804123239_tile_3012,1,False
20190823133754_20190823134101_tile_284,1,False
20190804123018_20190804123239_tile_3010,1,False
20190823144849_20190823145144_tile_3280,1,False
20190822163834_20190822164115_tile_7696,1,False
20190823130239_20190823130540_tile_3611,1,False
20190822073746_20190822074042_tile_5377,1,False
20190822145028_20190822145325_tile_9227,1,False
20190804124148_20190804124417_tile_1315,1,False
20190823074026_20190823074323_tile_2200,1,False
20190823151153_20190823151440_tile_6048,1,False
20190822071025_20190822071321_tile_718,1,False
20190823131744_20190823132104_tile_3510,1,False
20190823070853_20190823071152_tile_2031,1,False
20190822145832_20190822150114_tile_9612,1,False
20190823124735_20190823125042_tile_2255,1,False
20190822143107_20190822143418_tile_1533,1,False
20190822151944_20190822152215_tile_6995,1,False
20190822164803_20190822165101_tile_4212,1,False
20190823131744_20190823132104_tile_3508,1,False
20190823130736_20190823131054_tile_4262,1,False
20190822091719_20190822092011_tile_9702,1,False
20190823081648_20190823081959_tile_4859,1,False
20190823125732_20190823130048_tile_1925,1,False
20190822143613_20190822143904_tile_4916,1,False
20190822145028_20190822145325_tile_9229,1,False
20190823080717_20190823081024_tile_3069,1,False
20190804122434_20190804122704_tile_6471,1,False
20190804122434_20190804122704_tile_6459,1,False
20190823091635_20190823091951_tile_8782,1,False
20190823135623_20190823135909_tile_1108,1,False
20190823065938_20190823070236_tile_2135,1,False
20190804115211_20190804115445_tile_8031,1,False
20190823123151_20190823123459_tile_2317,1,False
20190822150221_20190822150509_tile_8513,1,False
20190823161806_20190823162129_tile_2736,1,False
20190822091719_20190822092011_tile_9705,1,False
20190823155824_20190823160121_tile_4536,1,False
20190823070853_20190823071152_tile_2032,1,False
20190823092528_20190823092835_tile_1207,1,False
20190804142149_20190804142420_tile_9107,1,False
20190804130422_20190804130643_tile_3180,1,False
20190823130239_20190823130540_tile_3625,1,False
20190822153558_20190822153835_tile_2540,1,False
20190822151523_20190822151826_tile_2901,1,False
20190822094025_20190822094322_tile_5865,1,False
20190804142149_20190804142420_tile_9111,1,False
20190822082047_20190822082347_tile_4334,1,False
20190822143107_20190822143418_tile_1544,1,False
20190822142017_20190822142316_tile_9273,1,False
20190823130239_20190823130540_tile_3612,1,False
20190822141103_20190822141406_tile_4963,1,False
20190822133830_20190822134118_tile_3772,1,False
20190823095600_20190823095931_tile_10978,1,False
20190804142149_20190804142420_tile_9115,1,False
20190822161837_20190822162134_tile_1592,1,False
20190823161806_20190823162129_tile_2737,1,False
20190823130736_20190823131054_tile_4278,1,False
20190822085638_20190822085935_tile_10656,1,False
20190823094036_20190823094408_tile_10260,1,False
20190823160819_20190823161113_tile_11030,1,False
20190823081648_20190823081959_tile_4849,1,False
20190804113605_20190804113825_tile_9017,1,False
20190804133131_20190804133356_tile_783,1,False
20190823155824_20190823160121_tile_4539,1,False
20190822070143_20190822070439_tile_7115,1,False
20190823131744_20190823132104_tile_3505,1,False
20190823071331_20190823071608_tile_823,1,False
20190822101452_20190822101748_tile_4386,1,False
20190823160351_20190823160645_tile_8190,1,False
20190823090045_20190823090358_tile_991,1,False
20190822163021_20190822163304_tile_8457,1,False
20190822080151_20190822080440_tile_605,1,False
20190823083119_20190823083425_tile_2080,1,False
20190822161458_20190822161736_tile_8405,1,False
20190822094025_20190822094322_tile_5877,1,False
20190822160239_20190822160529_tile_3883,1,False
20190823151153_20190823151440_tile_6040,1,False
20190823162315_20190823162606_tile_7875,1,False
20190822092635_20190822092926_tile_8358,1,False
20190823085444_20190823085754_tile_933,1,False
20190822153931_20190822154218_tile_4603,1,False
20190823075755_20190823080053_tile_10768,1,False
20190823135139_20190823135448_tile_1421,1,False
20190823123151_20190823123459_tile_2319,1,False
20190823161806_20190823162129_tile_2741,1,False
20190823134629_20190823134924_tile_8255,1,False
20190804111224_20190804111453_tile_8679,1,False
20190823094552_20190823094850_tile_10590,1,False
20190822135802_20190822140055_tile_1753,1,False
20190822083256_20190822083600_tile_10927,1,False
20190822082047_20190822082347_tile_4324,1,False
20190822160641_20190822160923_tile_4049,1,False
20190822143613_20190822143904_tile_4907,1,False
20190823093548_20190823093858_tile_5493,1,False
20190822143107_20190822143418_tile_1540,1,False
20190822093113_20190822093410_tile_501,1,False
20190823140636_20190823140937_tile_10424,1,False
20190822093552_20190822093843_tile_9649,1,False
20190823065021_20190823065333_tile_9158,1,False
20190804124749_20190804125033_tile_3665,1,False
20190822091719_20190822092011_tile_9704,1,False
20190822141103_20190822141406_tile_4966,1,False
20190804111224_20190804111453_tile_8681,1,False
20190822153149_20190822153444_tile_1057,1,False
20190822153149_20190822153444_tile_1044,1,False
20190823125228_20190823125530_tile_8574,1,False
20190823073526_20190823073827_tile_7482,1,False
20190822091156_20190822091502_tile_107,1,False
20190823095034_20190823095347_tile_1813,1,False
20190822074237_20190822074521_tile_4752,1,False
20190823090554_20190823090904_tile_5033,1,False
20190823072627_20190823072925_tile_10488,1,False
20190822154658_20190822154950_tile_9378,1,False
20190823073047_20190823073350_tile_7973,1,False
20190804143846_20190804144102_tile_5710,1,False
20190823071331_20190823071608_tile_838,1,False
20190804143251_20190804143533_tile_343,1,False
20190804135937_20190804140208_tile_6559,1,False
20190823074026_20190823074323_tile_2201,1,False
20190823160351_20190823160645_tile_8199,1,False
20190822070143_20190822070439_tile_7105,1,False
20190822084703_20190822085003_tile_1368,1,False
20190823154802_20190823155103_tile_9772,1,False
20190804144353_20190804144627_tile_9922,1,False
20190804143846_20190804144102_tile_5712,1,False
20190823131240_20190823131533_tile_7540,1,False
20190804130422_20190804130643_tile_3184,1,False
20190823143529_20190823143813_tile_4439,1,False
20190823071743_20190823072036_tile_2629,1,False
